"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.signatureId","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.signatureId","","","",0,1,"","","","Identifier {[]} {[]}
","Signatärens HSA-id","Signatärens HSA-id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.signatureId",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.name","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.name","","","",0,1,"","","","string {[]} {[]}
","Signatärens namn","Signatärens namn","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.name",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.timestamp","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.timestamp","","","",1,1,"","","","instant {[]} {[]}
","Signeringstidpunkt","Signeringstidpunkt","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.timestamp",1,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.byRole","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.byRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Yrkesroll vid signering","Yrkesroll vid signering","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.signature.byRole",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body","getlaboratoryorderoutcome.laboratoryOrderOutcome.body","","","",1,1,"","","","BackboneElement {[]} {[]}
","Beställnings- och svarsinformation","Beställnings- och svarsinformation","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.identifier","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.identifier","","","",1,1,"","","","Identifier {[]} {[]}
","Beställningens unika id","Beställningens unika id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.identifier",1,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.laboratoryIdentifier","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.laboratoryIdentifier","","","",0,1,"","","","Identifier {[]} {[]}
","Laboratoriets beställningsnummer","Laboratoriets beställningsnummer","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.laboratoryIdentifier",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.type","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av laboratoriebeställning","Typ av laboratoriebeställning","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.type",1,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.text","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.text","","","",0,1,"","","","string {[]} {[]}
","Fritext om beställningen","Fritext om beställningen","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.text",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral","","","",0,1,"","","","BackboneElement {[]} {[]}
","Kopplad remiss","Kopplad remiss","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.identifier","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.identifier","","","",1,1,"","","","Identifier {[]} {[]}
","Remissens id","Remissens id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.identifier",1,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.timestamp","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.timestamp","","","",1,1,"","","","instant {[]} {[]}
","Remissens tidpunkt","Remissens tidpunkt","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.timestamp",1,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.version","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.version","","","",0,1,"","","","integer {[]} {[]}
","Remissversion","Remissversion","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.version",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.question","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.question","","","",0,1,"","","","string {[]} {[]}
","Frågeställning i remissen","Frågeställning i remissen","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.question",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requestedCareService","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requestedCareService","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Begärd vårdtjänst","Begärd vårdtjänst","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requestedCareService",0,*,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester","","","",0,1,"","","","BackboneElement {[]} {[]}
","Remittent","Remittent","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.requesterId","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.requesterId","","","",0,1,"","","","Identifier {[]} {[]}
","Remittentens HSA-id","Remittentens HSA-id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.requesterId",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.name","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.name","","","",0,1,"","","","string {[]} {[]}
","Remittentens namn","Remittentens namn","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.name",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.byRole","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.byRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Remittentens yrkesroll","Remittentens yrkesroll","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.byRole",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Remittentens org-enhet","Remittentens org-enhet","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.orgUnitId","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.orgUnitId","","","",0,1,"","","","Identifier {[]} {[]}
","OrgUnit HSA-id","OrgUnit HSA-id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.orgUnitId",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.name","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.name","","","",1,1,"","","","string {[]} {[]}
","OrgUnit namn","OrgUnit namn","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.requester.orgUnit.name",1,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation","","","",0,1,"","","","BackboneElement {[]} {[]}
","Remissinformation","Remissinformation","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.referralComment","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.referralComment","","","",0,1,"","","","string {[]} {[]}
","Remisskommentar","Remisskommentar","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.referralComment",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.referralMedicalInformation","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.referralMedicalInformation","","","",0,1,"","","","string {[]} {[]}
","Medicinsk remissinformation","Medicinsk remissinformation","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.referral.referralInformation.referralMedicalInformation",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses","","","",0,*,"","","","BackboneElement {[]} {[]}
","Analysgrupp (panel)","En grupp av relaterade analyser (t.ex. ett analyspaket). Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.body.groupOfAnalyses.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
