"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.extension","getadmincredentialsforperson.adminCredentialInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.modifierExtension","getadmincredentialsforperson.adminCredentialInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.personHsaId","getadmincredentialsforperson.adminCredentialInformation.personHsaId","","","",1,1,"","","","string {[]} {[]}
","Personens HSA-id","Personens HSA-id","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.personHsaId",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.givenName","getadmincredentialsforperson.adminCredentialInformation.givenName","","","",0,1,"","","","string {[]} {[]}
","Personens tilltalsnamn","Personens tilltalsnamn","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.givenName",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.middleAndSurName","getadmincredentialsforperson.adminCredentialInformation.middleAndSurName","","","",1,1,"","","","string {[]} {[]}
","Personens mellannamn och efternamn","Personens mellannamn och efternamn","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.middleAndSurName",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.feignedPerson","getadmincredentialsforperson.adminCredentialInformation.feignedPerson","","","",0,1,"","","","boolean {[]} {[]}
","Personen är ett fingerat objekt","Personen är ett fingerat objekt","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.feignedPerson",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties","","","",0,*,"","","","BackboneElement {[]} {[]}
","Administrativa behörighetsegenskaper","Administrativa behörighetsegenskaper","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.id","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.extension","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.modifierExtension","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeCode","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeCode","","","",1,1,"","","","string {[]} {[]}
","Behörighetsområdeskod","Behörighetsområdeskod","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeCode",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeName","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeName","","","",1,1,"","","","string {[]} {[]}
","Behörighetsområdets namn","Behörighetsområdets namn","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeName",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeDescription","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeDescription","","","",0,1,"","","","string {[]} {[]}
","Behörighetsområdets beskrivning","Behörighetsområdets beskrivning","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopeDescription",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyCode","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyCode","","","",1,1,"","","","string {[]} {[]}
","Behörighetsområdesegenskap (kod)","Behörighetsområdesegenskap (kod)","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyCode",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyName","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyName","","","",1,1,"","","","string {[]} {[]}
","Behörighetsområdesegenskapens namn","Behörighetsområdesegenskapens namn","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyName",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyDescription","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyDescription","","","",0,1,"","","","string {[]} {[]}
","Behörighetsområdesegenskapens beskrivning","Behörighetsområdesegenskapens beskrivning","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.authorizationScopePropertyDescription",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission","","","",1,*,"","","","BackboneElement {[]} {[]}
","Administrativt medarbetaruppdrag","Administrativt medarbetaruppdrag","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.id","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.extension","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.modifierExtension","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.adminCommissionHsaId","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.adminCommissionHsaId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för det administrativa medarbetaruppdraget","HSA-id för det administrativa medarbetaruppdraget","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.adminCommissionHsaId",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.adminCommissionResponsibleOrganisation","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.adminCommissionResponsibleOrganisation","","","",1,1,"","","","string {[]} {[]}
","Organisationsnummer för ansvarig organisation","Organisationsnummer för ansvarig organisation","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.adminCommissionResponsibleOrganisation",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector","","","",0,*,"","","","BackboneElement {[]} {[]}
","Organisationsomfång","Organisationsomfång","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.id","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.extension","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.modifierExtension","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.unitHsaId","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.unitHsaId","","","",1,1,"","","","string {[]} {[]}
","HSA-id för objektet i organisationsomfånget","HSA-id för objektet i organisationsomfånget","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.unitHsaId",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.sectorFlag","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.sectorFlag","","","",0,1,"","","","boolean {[]} {[]}
","True: objektets alla underliggande objekt ingår","True: objektets alla underliggande objekt ingår","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.sectorFlag",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.objectName","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.objectName","","","",1,1,"","","","string {[]} {[]}
","Namn på objektet i organisationsomfånget","Namn på objektet i organisationsomfånget","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.objectName",1,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.feignedUnit","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.feignedUnit","","","",0,1,"","","","boolean {[]} {[]}
","Objektet är ett fingerat objekt","Objektet är ett fingerat objekt","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.sector.feignedUnit",0,1,"",""
"getadmincredentialsforperson","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.feignedAdminCommission","getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.feignedAdminCommission","","","",0,1,"","","","boolean {[]} {[]}
","Administrativt medarbetaruppdrag är ett fingerat objekt","Administrativt medarbetaruppdrag är ett fingerat objekt","","","","","","","","","",,,,,"",,,,"getadmincredentialsforperson.adminCredentialInformation.authorizationScopeProperties.adminCommission.feignedAdminCommission",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request","","","",0,*,"","","","null {[]} {[]}
","GetAdminCredentialsForPersonIncludingProtectedPerson — Request","Logisk modell för requestparametrar i GetAdminCredentialsForPersonIncludingProtectedPerson.
Exakt ett av fälten personHsaId och personalIdentityNumber ska anges.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request.personHsaId","getadmincredentialsforpersonincludingprotectedperson-request.personHsaId","","","",0,1,"","","","string {[]} {[]}
","Unik identifierare för personen vars behörighetsegenskaper söks ut","Exakt ett av fälten personHsaId och personalIdentityNumber ska anges.","","","","","","","","","",,,,,"",,,,"getadmincredentialsforpersonincludingprotectedperson-request.personHsaId",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request.personalIdentityNumber","getadmincredentialsforpersonincludingprotectedperson-request.personalIdentityNumber","","","",0,1,"","","","string {[]} {[]}
","Person-id för personen vars behörighetsegenskaper söks ut","Exakt ett av fälten personHsaId och personalIdentityNumber ska anges.","","","","","","","","","",,,,,"",,,,"getadmincredentialsforpersonincludingprotectedperson-request.personalIdentityNumber",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request.authorizationScopeCode","getadmincredentialsforpersonincludingprotectedperson-request.authorizationScopeCode","","","",0,1,"","","","string {[]} {[]}
","Behörighetsområdeskod att filtrera på","Behörighetsområdeskod att filtrera på","","","","","","","","","",,,,,"",,,,"getadmincredentialsforpersonincludingprotectedperson-request.authorizationScopeCode",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request.authorizationScopePropertyCode","getadmincredentialsforpersonincludingprotectedperson-request.authorizationScopePropertyCode","","","",0,1,"","","","string {[]} {[]}
","Kod för behörighetsområdesegenskap att filtrera på","Kod för behörighetsområdesegenskap att filtrera på","","","","","","","","","",,,,,"",,,,"getadmincredentialsforpersonincludingprotectedperson-request.authorizationScopePropertyCode",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request.searchBase","getadmincredentialsforpersonincludingprotectedperson-request.searchBase","","","",0,1,"","","","string {[]} {[]}
","Sökbas (DN). Om ej angiven används c=SE.","Sökbas (DN). Om ej angiven används c=SE.","","","","","","","","","",,,,,"",,,,"getadmincredentialsforpersonincludingprotectedperson-request.searchBase",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson-request","getadmincredentialsforpersonincludingprotectedperson-request.includeFeignedObject","getadmincredentialsforpersonincludingprotectedperson-request.includeFeignedObject","","","",0,1,"","","","boolean {[]} {[]}
","true: leverera svar med fingerade objekt","true: leverera svar med fingerade objekt","","","","","","","","","",,,,,"",,,,"getadmincredentialsforpersonincludingprotectedperson-request.includeFeignedObject",0,1,"",""
"getadmincredentialsforpersonincludingprotectedperson","getadmincredentialsforpersonincludingprotectedperson","getadmincredentialsforpersonincludingprotectedperson","","","",0,*,"","","","null {[]} {[]}
","GetAdminCredentialsForPersonIncludingProtectedPerson","Logisk modell för tjänstekontraktet GetAdminCredentialsForPersonIncludingProtectedPerson
(RIV-TA urn:riv:infrastructure:directory:authorizationmanagement:GetAdminCredentialsForPersonIncludingProtectedPerson:2).
Söker ut en persons administrativa behörighetsegenskaper inom ett visst Behörighetsområde,
inklusive skyddade personer.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
