"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getactivities-request","getactivities-request.relation.id","getactivities-request.relation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getactivities-request","getactivities-request.relation.extension","getactivities-request.relation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities-request","getactivities-request.relation.modifierExtension","getactivities-request.relation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities-request","getactivities-request.relation.typeCode","getactivities-request.relation.typeCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Filter på relations-/sambandstyp","Filtrera på relations-/sambandstyp (CVType).
code och codeSystem är valfria; displayName, codeSystemName, codeSystemVersion ska ignoreras.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getactivities-request.relation.typeCode",0,1,"",""
"getactivities-request","getactivities-request.relation.relationId","getactivities-request.relation.relationId","","","",0,1,"","","","Identifier {[]} {[]}
","Filter på identitet i relation","Begränsar sökningen till aktiviteter med den identitet som anges i sambandet (IIType).
Exempelvis möjlighet att söka alla aktiviteter med relation till en viss observation.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getactivities-request.relation.relationId",0,1,"",""
"getactivities-request","getactivities-request.relation.referredInformationType","getactivities-request.relation.referredInformationType","","","",1,1,"","","","string {[]} {[]}
","Typ av refererad information","Den typ av uppgift i patientjournal som sambandet pekar ut.
Kod från Categorization i engagemangsindexposten.
Möjliga värden: 'chb-o' (observation), 'caa-ga' (aktivitet).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities-request.relation.referredInformationType",1,1,"",""
"getactivities","getactivities","getactivities","","","",0,*,"","","","null {[]} {[]}
","GetActivities","Logisk modell för tjänstekontraktet GetActivities
(RIV-TA urn:riv:clinicalprocess:activity:actions:GetActivities:1).
Representerar responsens informationsstruktur — en lista av activityGroup-element.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getactivities","getactivities.activityGroup","getactivities.activityGroup","","","",0,*,"","","","BackboneElement {[]} {[]}
","Grupp av aktiviteter","Grupp av aktiviteter som delar samma patient, utförare, signerare, ytterligare deltagare,
källsystem, vårdprocess-id, utrustning, samt plats. Teknisk optimering för att minska
redundant data i de fall då flera aktiviteter gjorts med samma medverkande.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getactivities","getactivities.activityGroup.id","getactivities.activityGroup.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getactivities","getactivities.activityGroup.extension","getactivities.activityGroup.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.modifierExtension","getactivities.activityGroup.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.patient","getactivities.activityGroup.patient","","","",1,1,"","","","BackboneElement {[]} {[]}
","Patient som aktivitetsgruppen avser","Den patient som aktivitetsgruppen avser (PatientType).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.patient",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getactivities","getactivities.activityGroup.patient.id","getactivities.activityGroup.patient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getactivities","getactivities.activityGroup.patient.extension","getactivities.activityGroup.patient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.patient.modifierExtension","getactivities.activityGroup.patient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.patient.patientId","getactivities.activityGroup.patient.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Id för patienten","Id för patienten (IIType). Ska anges med 12 tecken utan avskiljare.
root = OID för typ av identifierare (personnummer: 1.2.752.129.2.1.3.1,
samordningsnummer: 1.2.752.129.2.1.3.3, reservnummer: lokalt OID).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.patient.patientId",1,1,"",""
"getactivities","getactivities.activityGroup.patient.dateOfBirth","getactivities.activityGroup.patient.dateOfBirth","","","",1,1,"","","","date {[]} {[]}
","Patientens födelsedatum","Anger patientens födelseår, månad och dag. Ej personnummer! Format ÅÅÅÅMMDD.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.patient.dateOfBirth",1,1,"",""
"getactivities","getactivities.activityGroup.patient.gender","getactivities.activityGroup.patient.gender","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Patientens kön","Anger patientens kön (CVType). Kodas enligt KV kön OID 1.2.752.129.2.2.1.1.
Koder: 0=okänt, 1=man, 2=kvinna, 9=ej tillämpligt.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.patient.gender",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole","getactivities.activityGroup.performerRole","","","",1,1,"","","","BackboneElement {[]} {[]}
","Den som utfört aktiviteter inom gruppen","Den som utfört aktiviteter inom gruppen (PerformerRoleType).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getactivities","getactivities.activityGroup.performerRole.id","getactivities.activityGroup.performerRole.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.extension","getactivities.activityGroup.performerRole.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.performerRole.modifierExtension","getactivities.activityGroup.performerRole.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.performerRole.performerRoleId","getactivities.activityGroup.performerRole.performerRoleId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för utförande person","Identitet för personen som utfört aktiviteten (IIType).
Anges enbart om aktiviteten utförts av hälso- och sjukvårdspersonal. Anges med HSA-id.
root = OID för HSA-katalogen (1.2.752.129.2.1.4.1).
Kardinalitet: Villkorlig (se Regel 2.1).","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.performerRoleId",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.code","getactivities.activityGroup.performerRole.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Roll som utföraren agerar i","Beskriver den roll som utföraren agerar i under aktiviteten (CVType).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.code",1,1,"",""
"getactivities","getactivities.activityGroup.performerRole.person","getactivities.activityGroup.performerRole.person","","","",0,1,"","","","BackboneElement {[]} {[]}
","Person som utfört aktiviteten","Beskriver den person som utfört aktiviteten (PersonType).
Kardinalitet: Villkorlig (se Regel 2.1).","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.person",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getactivities","getactivities.activityGroup.performerRole.person.id","getactivities.activityGroup.performerRole.person.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.person.extension","getactivities.activityGroup.performerRole.person.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.performerRole.person.modifierExtension","getactivities.activityGroup.performerRole.person.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.performerRole.person.personId","getactivities.activityGroup.performerRole.person.personId","","","",0,1,"","","","Identifier {[]} {[]}
","Identifierare för person","Identifierare för person som utfört aktiviteten. Anges endast om aktiviteten utförts av
person som INTE klassas som hälso- och sjukvårdspersonal.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.person.personId",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.person.name","getactivities.activityGroup.performerRole.person.name","","","",0,1,"","","","string {[]} {[]}
","För- och efternamn i klartext","För- och efternamn i klartext för person. Se Regel 2.1.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.person.name",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.careUnit","getactivities.activityGroup.performerRole.careUnit","","","",0,1,"","","","BackboneElement {[]} {[]}
","PDL-vårdenhet och PDL-vårdgivare","Den PDL-vårdenhet och PDL-vårdgivare som aktiviteten utförs på uppdrag av.
Ska endast anges då den person som utfört aktiviteten är hälso- och sjukvårdspersonal.
Se Regel 2.1 och 2.6.
Kardinalitet: Villkorlig.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.careUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getactivities","getactivities.activityGroup.performerRole.careUnit.id","getactivities.activityGroup.performerRole.careUnit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.careUnit.extension","getactivities.activityGroup.performerRole.careUnit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.performerRole.careUnit.modifierExtension","getactivities.activityGroup.performerRole.careUnit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getactivities","getactivities.activityGroup.performerRole.careUnit.careUnitId","getactivities.activityGroup.performerRole.careUnit.careUnitId","","","",1,1,"","","","Identifier {[]} {[]}
","HSA-id för PDL vårdenhet","HSA-id för PDL vårdenhet som har ansvar för aktiviteten. Se Regel 2.6.
root = OID för HSA-id: 1.2.752.129.2.1.4.1.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.careUnit.careUnitId",1,1,"",""
"getactivities","getactivities.activityGroup.performerRole.careUnit.name","getactivities.activityGroup.performerRole.careUnit.name","","","",0,1,"","","","string {[]} {[]}
","Vårdenhetens namn","Vårdenhetens namn till vilken aktiviteten är knuten.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.careUnit.name",0,1,"",""
"getactivities","getactivities.activityGroup.performerRole.careUnit.careGiver","getactivities.activityGroup.performerRole.careUnit.careGiver","","","",1,1,"","","","BackboneElement {[]} {[]}
","Vårdgivaren som enheten hör till","Den vårdgivare som enheten hör till (CareGiverType).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getactivities.activityGroup.performerRole.careUnit.careGiver",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getactivities","getactivities.activityGroup.performerRole.careUnit.careGiver.id","getactivities.activityGroup.performerRole.careUnit.careGiver.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
