"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"listinquiries.inquiries.data.interpreterGender.extension","listinquiries.inquiries.data.interpreterGender.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listinquiries.inquiries.data.interpreterGender.modifierExtension","listinquiries.inquiries.data.interpreterGender.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listinquiries.inquiries.data.interpreterGender.requiredGender","listinquiries.inquiries.data.interpreterGender.requiredGender","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Tolkens kön","Tolkens kön enligt KV Kön [R4], codeSystem 1.2.752.129.2.2.1.1. Giltiga värden (urval): 1 = man, 2 = kvinna.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.data.interpreterGender.requiredGender",0,1,"",""
"listinquiries.inquiries.data.interpreterGender.requiredLevel","listinquiries.inquiries.data.interpreterGender.requiredLevel","","","",1,1,"","","","code {[]} {[]}
","Kravnivå","Desired = angivet kön önskas; Only = endast angivet kön godtas.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/supportprocess-personalresources-interpretation/ValueSet/requirementlevel-vs","",,,,"listinquiries.inquiries.data.interpreterGender.requiredLevel",1,1,"",""
"listinquiries.inquiries.data.interpreterName","listinquiries.inquiries.data.interpreterName","","","",0,1,"","","","BackboneElement {[]} {[]}
","Krav på namngiven tolk","Krav på en specifik namngiven tolk (RequiredInterpreterNameWithRequirement).","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.data.interpreterName",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listinquiries.inquiries.data.interpreterName.id","listinquiries.inquiries.data.interpreterName.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listinquiries.inquiries.data.interpreterName.extension","listinquiries.inquiries.data.interpreterName.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listinquiries.inquiries.data.interpreterName.modifierExtension","listinquiries.inquiries.data.interpreterName.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listinquiries.inquiries.data.interpreterName.requiredInterpreterName","listinquiries.inquiries.data.interpreterName.requiredInterpreterName","","","",0,1,"","","","string {[]} {[]}
","Tolkens namn","Tolkens namn.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.data.interpreterName.requiredInterpreterName",0,1,"",""
"listinquiries.inquiries.data.interpreterName.requiredLevel","listinquiries.inquiries.data.interpreterName.requiredLevel","","","",1,1,"","","","code {[]} {[]}
","Kravnivå","Desired = den namngivna tolken önskas; Only = endast den namngivna tolken godtas.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/supportprocess-personalresources-interpretation/ValueSet/requirementlevel-vs","",,,,"listinquiries.inquiries.data.interpreterName.requiredLevel",1,1,"",""
"listinquiries.inquiries.data.interpreterName.isPreBooked","listinquiries.inquiries.data.interpreterName.isPreBooked","","","",1,1,"","","","boolean {[]} {[]}
","Förbokad","Anger om tolken redan är vidtalad om uppdraget.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.data.interpreterName.isPreBooked",1,1,"",""
"listinquiries.inquiries.data.additionalPatientRequest","listinquiries.inquiries.data.additionalPatientRequest","","","",0,1,"","","","string {[]} {[]}
","Patientens önskemål","Eventuella önskemål från patienten.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.data.additionalPatientRequest",0,1,"",""
"listinquiries.inquiries.inquiryState","listinquiries.inquiries.inquiryState","","","",1,1,"","","","code {[]} {[]}
","Status för förfrågan","InquiryStateEnum.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/supportprocess-personalresources-interpretation/ValueSet/inquirystate-vs","",,,,"listinquiries.inquiries.inquiryState",1,1,"",""
"listinquiries.inquiries.lastResponseTime","listinquiries.inquiries.lastResponseTime","","","",1,1,"","","","dateTime {[]} {[]}
","Sista svarstid","Sista möjliga svarstid, lokal tid.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.lastResponseTime",1,1,"",""
"listinquiries.inquiries.firstInRank","listinquiries.inquiries.firstInRank","","","",1,1,"","","","boolean {[]} {[]}
","Först i rangordningen","Anger om tolkförmedlingen för tillfället ligger först i rangordningen för förfrågan.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.firstInRank",1,1,"",""
"listinquiries.inquiries.sameInterpreterRequiredForAllOccasions","listinquiries.inquiries.sameInterpreterRequiredForAllOccasions","","","",1,1,"","","","boolean {[]} {[]}
","Samma tolk för alla tillfällen","Anger om samma tolk måste levereras till alla tillfällen i serien.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.sameInterpreterRequiredForAllOccasions",1,1,"",""
"listinquiries.inquiries.interpreterName","listinquiries.inquiries.interpreterName","","","",0,1,"","","","string {[]} {[]}
","Tolkens namn","Namn på tolk.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.interpreterName",0,1,"",""
"listinquiries.inquiries.explainingText","listinquiries.inquiries.explainingText","","","",0,1,"","","","string {[]} {[]}
","Förklarande text","Ytterligare information om förfrågan.","","","","","","","","","",,,,,"",,,,"listinquiries.inquiries.explainingText",0,1,"",""
"listinquiries.lastSequenceNumber","listinquiries.lastSequenceNumber","","","",1,1,"","","","unsignedInt {[]} {[]}
","Senaste meddelandenummer","Nummer på det senaste meddelandet i svaret. XSD-typen är unsignedLong; FHIR saknar motsvarande typ.","","","","","","","","","",,,,,"",,,,"listinquiries.lastSequenceNumber",1,1,"",""
"listinquiries.hasMoreEntries","listinquiries.hasMoreEntries","","","",1,1,"","","","boolean {[]} {[]}
","Fler poster finns","Anger om fler poster finns att hämta.","","","","","","","","","",,,,,"",,,,"listinquiries.hasMoreEntries",1,1,"",""
