"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.postalAddress.addressLine","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.postalAddress.addressLine","","","",1,*,"","","","string {[]} {[]}
","Adressrader.","Adressrader.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.postalAddress.addressLine",1,*,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress","","","",0,1,"","","","BackboneElement {[]} {[]}
","Vårdgivarens postadress i strukturerat format. Ref. Strukturerad postadress (hsaPostalAddress) [R5].","Vårdgivarens postadress i strukturerat format. Ref. Strukturerad postadress (hsaPostalAddress) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.id","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.extension","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.modifierExtension","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.addressee","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.addressee","","","",1,*,"","","","string {[]} {[]}
","Adressat.","Adressat.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.addressee",1,*,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.street","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.street","","","",0,1,"","","","string {[]} {[]}
","Gata.","Gata.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.street",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.premisesNumber","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.premisesNumber","","","",0,1,"","","","string {[]} {[]}
","Adressplatsnummer.","Adressplatsnummer.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.premisesNumber",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.premisesLetter","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.premisesLetter","","","",0,1,"","","","string {[]} {[]}
","Adressplatslittera.","Adressplatslittera.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.premisesLetter",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.postCode","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.postCode","","","",1,1,"","","","string {[]} {[]}
","Postnummer.","Postnummer.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.postCode",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.town","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.town","","","",1,1,"","","","string {[]} {[]}
","Postort.","Postort.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.structuredPostalAddress.town",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.postalCode","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.postalCode","","","",0,1,"","","","string {[]} {[]}
","Vårdgivarens postnummer. Ref. postnummer (postalCode) [R5].","Vårdgivarens postnummer. Ref. postnummer (postalCode) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.postalCode",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.feignedHealthCareProvider","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.feignedHealthCareProvider","","","",0,1,"","","","boolean {[]} {[]}
","true: om Vårdgivaren är ett fingerat objekt. Ref. hjälpklassen Fingerat objekt (hsaFeignedObject) [R5].","true: om Vårdgivaren är ett fingerat objekt. Ref. hjälpklassen Fingerat objekt (hsaFeignedObject) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.feignedHealthCareProvider",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.archivedHealthCareProvider","gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.archivedHealthCareProvider","","","",0,1,"","","","boolean {[]} {[]}
","true: om Vårdgivaren är ett arkiverat objekt. Ref. hjälpklassen arkiverat objekt (hsaArchivedObject) [R5].","true: om Vårdgivaren är ett arkiverat objekt. Ref. hjälpklassen arkiverat objekt (hsaArchivedObject) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareProvider.archivedHealthCareProvider",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember","","","",0,*,"","","","BackboneElement {[]} {[]}
","Information om en kopplad enhet","Lista av kopplade enheter (mottagningar, avdelningar) som ingår i vårdenheten.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.id","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.extension","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.modifierExtension","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberName","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberName","","","",1,1,"","","","string {[]} {[]}
","Den kopplade enhetens namn. Ref. organisationsnamn (o), enhetsnamn (ou) resp. objektnamn (cn) [R5].","Den kopplade enhetens namn. Ref. organisationsnamn (o), enhetsnamn (ou) resp. objektnamn (cn) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberName",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPublicName","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPublicName","","","",1,1,"","","","string {[]} {[]}
","Publikt officiellt namn på den kopplade enheten.","Publikt officiellt namn på den kopplade enheten.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPublicName",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberHsaId","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberHsaId","","","",1,1,"","","","string {[]} {[]}
","Den kopplade enhetens HSA-id. Ref. hsaIdentity [R5].","Den kopplade enhetens HSA-id. Ref. hsaIdentity [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberHsaId",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStartDate","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStartDate","","","",0,1,"","","","dateTime {[]} {[]}
","Startdatum för kopplade enhetens verksamhet. Ref. startDate [R5].","Startdatum för kopplade enhetens verksamhet. Ref. startDate [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStartDate",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberEndDate","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberEndDate","","","",0,1,"","","","dateTime {[]} {[]}
","Slutdatum för kopplade enhetens verksamhet. Ref. endDate [R5].","Slutdatum för kopplade enhetens verksamhet. Ref. endDate [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberEndDate",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPrescriptionCode","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPrescriptionCode","","","",0,*,"","","","string {[]} {[]}
","Den kopplade enhetens arbetsplatskod(-er). Ref. arbetsplatskod (unitPrescriptionCode) [R5].","Den kopplade enhetens arbetsplatskod(-er). Ref. arbetsplatskod (unitPrescriptionCode) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPrescriptionCode",0,*,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberTelephoneNumber","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberTelephoneNumber","","","",0,*,"","","","string {[]} {[]}
","Den kopplade enhetens publika direkttelefonnummer. Ref. direkttelefon (telephoneNumber) [R5].","Den kopplade enhetens publika direkttelefonnummer. Ref. direkttelefon (telephoneNumber) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberTelephoneNumber",0,*,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress","","","",0,1,"","","","BackboneElement {[]} {[]}
","Den kopplade enhetens postadress i ostrukturerat format. Ref. postadress (postalAddress) [R5].","Den kopplade enhetens postadress i ostrukturerat format. Ref. postadress (postalAddress) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.id","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.extension","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.modifierExtension","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.addressLine","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.addressLine","","","",1,*,"","","","string {[]} {[]}
","Adressrader.","Adressrader.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalAddress.addressLine",1,*,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress","","","",0,1,"","","","BackboneElement {[]} {[]}
","Den kopplade enhetens postadress i strukturerat format. Ref. Strukturerad postadress (hsaPostalAddress) [R5].","Den kopplade enhetens postadress i strukturerat format. Ref. Strukturerad postadress (hsaPostalAddress) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.id","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.extension","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.modifierExtension","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.addressee","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.addressee","","","",1,*,"","","","string {[]} {[]}
","Adressat.","Adressat.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.addressee",1,*,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.street","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.street","","","",0,1,"","","","string {[]} {[]}
","Gata.","Gata.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.street",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.premisesNumber","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.premisesNumber","","","",0,1,"","","","string {[]} {[]}
","Adressplatsnummer.","Adressplatsnummer.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.premisesNumber",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.premisesLetter","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.premisesLetter","","","",0,1,"","","","string {[]} {[]}
","Adressplatslittera.","Adressplatslittera.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.premisesLetter",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.postCode","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.postCode","","","",1,1,"","","","string {[]} {[]}
","Postnummer.","Postnummer.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.postCode",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.town","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.town","","","",1,1,"","","","string {[]} {[]}
","Postort.","Postort.","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberStructuredPostalAddress.town",1,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalCode","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalCode","","","",0,1,"","","","string {[]} {[]}
","Den kopplade enhetens postnummer. Ref. postnummer (postalCode) [R5].","Den kopplade enhetens postnummer. Ref. postnummer (postalCode) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.healthCareUnitMemberPostalCode",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.feignedHealthCareUnitMember","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.feignedHealthCareUnitMember","","","",0,1,"","","","boolean {[]} {[]}
","true: om enheten är ett fingerat objekt. Ref. hjälpklassen Fingerat objekt (hsaFeignedObject) [R5].","true: om enheten är ett fingerat objekt. Ref. hjälpklassen Fingerat objekt (hsaFeignedObject) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.feignedHealthCareUnitMember",0,1,"",""
"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.archivedHealthCareUnitMember","gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.archivedHealthCareUnitMember","","","",0,1,"","","","boolean {[]} {[]}
","true: om enheten är ett arkiverat objekt. Ref. hjälpklassen arkiverat objekt (hsaArchivedObject) [R5].","true: om enheten är ett arkiverat objekt. Ref. hjälpklassen arkiverat objekt (hsaArchivedObject) [R5].","","","","","","","","","",,,,,"",,,,"gethealthcareunitmembers.healthCareUnitMembers.healthCareUnitMember.archivedHealthCareUnitMember",0,1,"",""
